aoi,date,ndvi_mean
valdelacasa_point,2008-03-28,0.21574168632006493
valdelacasa_point,2008-07-18,
valdelacasa_point,2008-01-31,
valdelacasa_point,2008-04-04,
valdelacasa_point,2008-07-09,
valdelacasa_point,2009-02-11,0.7451172091224885
valdelacasa_point,2009-02-27,
valdelacasa_point,2009-03-15,
valdelacasa_point,2009-03-31,
valdelacasa_point,2009-05-02,
valdelacasa_point,2009-05-18,
valdelacasa_point,2009-01-17,
valdelacasa_point,2009-02-18,0.7384991150924185
valdelacasa_point,2009-03-22,
valdelacasa_point,2009-07-28,
valdelacasa_point,2010-04-19,0.32561382513155357
valdelacasa_point,2010-05-05,0.7892755500007529
valdelacasa_point,2010-05-21,
valdelacasa_point,2010-06-06,
valdelacasa_point,2010-06-22,
valdelacasa_point,2010-03-09,0.7736393514118363
valdelacasa_point,2010-04-10,0.7797248901823404
valdelacasa_point,2011-02-01,0.7364803510649683
valdelacasa_point,2011-03-21,
valdelacasa_point,2011-04-06,
valdelacasa_point,2011-05-08,0.5593210215048312
valdelacasa_point,2011-04-13,
valdelacasa_point,2011-04-29,
valdelacasa_point,2011-05-15,
valdelacasa_point,2012-01-03,0.7185839111598651
valdelacasa_point,2012-01-19,0.6905021493496627
valdelacasa_point,2012-02-04,0.6850836418317648
valdelacasa_point,2012-02-20,0.724308914753359
valdelacasa_point,2012-03-07,
valdelacasa_point,2012-04-08,
valdelacasa_point,2012-07-13,
valdelacasa_point,2012-07-29,
valdelacasa_point,2012-02-11,0.7286429940302205
valdelacasa_point,2012-02-27,
valdelacasa_point,2012-03-14,
valdelacasa_point,2012-04-15,
valdelacasa_point,2013-04-27,0.11763905491825688
valdelacasa_point,2013-05-13,
valdelacasa_point,2013-05-29,
valdelacasa_point,2013-06-14,
valdelacasa_point,2013-06-30,
valdelacasa_point,2013-07-16,
valdelacasa_point,2013-03-01,0.8016260253704445
valdelacasa_point,2013-04-02,0.10278936186254078
valdelacasa_point,2013-04-18,0.8353453047664173
valdelacasa_point,2013-05-04,
valdelacasa_point,2013-05-20,0.1949165554591138
valdelacasa_point,2013-06-05,
valdelacasa_point,2014-01-08,
valdelacasa_point,2014-01-24,0.22740047487558757
valdelacasa_point,2014-03-13,0.8295681895785234
valdelacasa_point,2014-04-14,0.36099566069181555
valdelacasa_point,2014-04-30,
valdelacasa_point,2014-05-16,
valdelacasa_point,2014-06-01,
valdelacasa_point,2014-06-17,
valdelacasa_point,2014-07-03,0.27789667564034765
valdelacasa_point,2014-01-31,
valdelacasa_point,2014-02-16,0.7651074516338336
valdelacasa_point,2014-03-04,
valdelacasa_point,2014-03-20,0.05163401135960617
valdelacasa_point,2014-04-21,
valdelacasa_point,2014-05-07,0.16423337623811582
valdelacasa_point,2014-05-23,0.5902968167565318
valdelacasa_point,2014-06-08,
valdelacasa_point,2014-07-10,
valdelacasa_point,2014-07-26,
la_cana_point,2003-01-10,0.6656851903391382
la_cana_point,2003-01-26,0.5308195324567562
la_cana_point,2003-02-27,0.647300961995116
la_cana_point,2003-03-31,
la_cana_point,2003-04-16,0.12924273451224907
la_cana_point,2003-05-02,0.7803787825384007
la_cana_point,2003-05-18,
la_cana_point,2003-01-17,0.730989839396919
la_cana_point,2003-02-02,
la_cana_point,2003-03-22,
la_cana_point,2004-06-05,
la_cana_point,2004-07-07,
la_cana_point,2005-02-16,
la_cana_point,2005-03-04,
la_cana_point,2005-05-07,
la_cana_point,2005-05-23,
la_cana_point,2005-06-08,
la_cana_point,2005-01-22,
la_cana_point,2005-04-12,
la_cana_point,2005-04-28,
la_cana_point,2005-07-01,
la_cana_point,2006-01-02,
la_cana_point,2006-04-08,
la_cana_point,2006-04-24,0.5280010813661553
la_cana_point,2006-06-11,
la_cana_point,2006-01-09,
la_cana_point,2007-02-06,0.34063394025248134
la_cana_point,2007-03-10,
la_cana_point,2007-05-29,
la_cana_point,2007-06-30,
la_cana_point,2008-02-09,
la_cana_point,2008-03-28,0.17712811299179457
la_cana_point,2008-07-18,
la_cana_point,2008-01-31,
la_cana_point,2008-04-04,
la_cana_point,2009-01-10,0.7122800074757584
la_cana_point,2009-02-11,
la_cana_point,2009-02-27,0.3661198679812141
la_cana_point,2009-03-15,
la_cana_point,2009-03-31,
la_cana_point,2009-05-02,0.8151347020319906
la_cana_point,2009-05-18,
la_cana_point,2009-01-17,
la_cana_point,2009-02-18,
la_cana_point,2009-03-22,
la_cana_point,2009-07-28,
la_cana_point,2010-05-05,
la_cana_point,2010-05-21,
la_cana_point,2010-06-06,
la_cana_point,2010-06-22,
la_cana_point,2010-04-26,
la_cana_point,2011-02-01,
la_cana_point,2011-03-21,
la_cana_point,2011-04-06,
la_cana_point,2011-05-08,
la_cana_point,2011-05-24,
la_cana_point,2011-04-13,0.828834114622713
la_cana_point,2011-05-15,
la_cana_point,2012-01-03,
la_cana_point,2012-01-19,
la_cana_point,2012-02-04,
la_cana_point,2012-02-20,
la_cana_point,2012-03-07,
la_cana_point,2012-04-08,
la_cana_point,2012-04-24,
la_cana_point,2012-07-29,
la_cana_point,2012-01-26,0.4623809627357497
la_cana_point,2012-02-11,
la_cana_point,2012-02-27,
la_cana_point,2012-03-14,
la_cana_point,2012-04-15,0.45751031033802536
la_cana_point,2012-07-20,
la_cana_point,2013-04-27,
la_cana_point,2013-05-13,
la_cana_point,2013-05-29,
la_cana_point,2013-06-14,0.6619440365157107
la_cana_point,2013-06-30,
la_cana_point,2013-03-01,
la_cana_point,2013-04-02,0.7881845883424056
la_cana_point,2013-04-18,
la_cana_point,2013-05-04,
la_cana_point,2013-05-20,0.15927347501947883
la_cana_point,2014-01-08,
la_cana_point,2014-01-24,0.20871480632355308
la_cana_point,2014-03-13,
la_cana_point,2014-04-14,0.3603670107208406
la_cana_point,2014-04-30,
la_cana_point,2014-05-16,0.401037179309872
la_cana_point,2014-06-01,
la_cana_point,2014-06-17,
la_cana_point,2014-07-03,
la_cana_point,2014-02-16,0.7988319576389971
la_cana_point,2014-03-04,0.23535240713940092
la_cana_point,2014-03-20,
la_cana_point,2014-04-21,
la_cana_point,2014-05-07,
la_cana_point,2014-05-23,
la_cana_point,2014-06-08,
la_cana_point,2014-06-24,
la_cana_point,2014-07-10,
la_cana_point,2014-07-26,
deheson_C2_point,2003-01-10,0.7480208138092306
deheson_C2_point,2003-01-26,0.1882342751280569
deheson_C2_point,2003-02-11,
deheson_C2_point,2003-02-27,0.6724490602313207
deheson_C2_point,2003-03-15,
deheson_C2_point,2003-03-31,0.7675235118492035
deheson_C2_point,2003-04-16,
deheson_C2_point,2003-05-02,0.7589156944916374
deheson_C2_point,2003-05-18,
deheson_C2_point,2004-03-01,
deheson_C2_point,2004-06-05,
deheson_C2_point,2005-05-07,
deheson_C2_point,2005-06-08,
deheson_C2_point,2006-04-08,0.7513033631575085
deheson_C2_point,2006-04-24,
deheson_C2_point,2006-06-11,
deheson_C2_point,2007-02-06,0.0015168025243872173
deheson_C2_point,2007-03-10,
deheson_C2_point,2007-05-29,
deheson_C2_point,2008-02-09,
deheson_C2_point,2008-03-28,
deheson_C2_point,2008-07-18,
deheson_C2_point,2009-02-11,
deheson_C2_point,2009-02-27,
deheson_C2_point,2009-03-15,
deheson_C2_point,2009-03-31,0.31095313556036175
deheson_C2_point,2009-05-02,
deheson_C2_point,2009-05-18,
deheson_C2_point,2010-04-19,0.7515192939183668
deheson_C2_point,2010-05-05,
deheson_C2_point,2010-05-21,
deheson_C2_point,2010-06-06,
deheson_C2_point,2010-06-22,
deheson_C2_point,2011-02-01,
deheson_C2_point,2011-03-21,
deheson_C2_point,2011-04-06,
deheson_C2_point,2011-05-08,0.5924384464819202
deheson_C2_point,2012-01-03,
deheson_C2_point,2012-01-19,
deheson_C2_point,2012-02-04,
deheson_C2_point,2012-02-20,
deheson_C2_point,2012-03-07,
deheson_C2_point,2012-04-08,
deheson_C2_point,2012-07-13,
deheson_C2_point,2012-07-29,
deheson_C2_point,2013-04-27,0.34822224834866905
deheson_C2_point,2013-05-13,
deheson_C2_point,2013-05-29,
deheson_C2_point,2013-06-14,
deheson_C2_point,2013-06-30,
deheson_C2_point,2013-07-16,
deheson_C2_point,2014-02-02,
deheson_C2_point,2014-01-08,
deheson_C2_point,2014-01-24,0.2208485087383881
deheson_C2_point,2014-03-13,0.40904479936883087
deheson_C2_point,2014-04-14,
deheson_C2_point,2014-04-30,
deheson_C2_point,2014-05-16,
deheson_C2_point,2014-06-01,
deheson_C2_point,2014-06-17,
deheson_C2_point,2014-07-03,
deheson_C5_point,2003-01-10,0.6941233603960352
deheson_C5_point,2003-01-26,0.26114358855357905
deheson_C5_point,2003-02-11,0.6386352896384622
deheson_C5_point,2003-02-27,0.630935102762346
deheson_C5_point,2003-03-15,
deheson_C5_point,2003-03-31,0.7046799146140909
deheson_C5_point,2003-04-16,0.0512832171648093
deheson_C5_point,2003-05-02,
deheson_C5_point,2003-05-18,
deheson_C5_point,2004-03-01,
deheson_C5_point,2004-06-05,
deheson_C5_point,2005-05-07,
deheson_C5_point,2005-06-08,
deheson_C5_point,2006-04-08,0.7935319013016052
deheson_C5_point,2006-04-24,
deheson_C5_point,2006-06-11,
deheson_C5_point,2007-02-06,-6.922463293322948E-4
deheson_C5_point,2007-03-10,
deheson_C5_point,2007-05-29,
deheson_C5_point,2008-02-09,
deheson_C5_point,2008-03-28,
deheson_C5_point,2008-07-18,
deheson_C5_point,2009-02-11,
deheson_C5_point,2009-02-27,
deheson_C5_point,2009-03-15,
deheson_C5_point,2009-03-31,
deheson_C5_point,2009-05-02,
deheson_C5_point,2009-05-18,
deheson_C5_point,2010-03-11,
deheson_C5_point,2010-03-27,
deheson_C5_point,2010-04-19,0.32535755413912515
deheson_C5_point,2010-05-05,
deheson_C5_point,2010-05-21,
deheson_C5_point,2010-06-06,
deheson_C5_point,2010-06-22,
deheson_C5_point,2011-02-01,
deheson_C5_point,2011-03-21,0.6114060575929046
deheson_C5_point,2011-04-06,
deheson_C5_point,2011-05-08,
deheson_C5_point,2012-01-03,0.6924684612091759
deheson_C5_point,2012-01-19,
deheson_C5_point,2012-02-04,
deheson_C5_point,2012-02-20,
deheson_C5_point,2012-03-07,
deheson_C5_point,2012-04-08,
deheson_C5_point,2012-07-13,
deheson_C5_point,2012-07-29,
deheson_C5_point,2013-04-27,0.24234693585916967
deheson_C5_point,2013-05-13,0.707295195644824
deheson_C5_point,2013-05-29,
deheson_C5_point,2013-06-14,
deheson_C5_point,2013-06-30,0.3209625134711643
deheson_C5_point,2013-07-16,
deheson_C5_point,2014-02-02,
deheson_C5_point,2014-01-08,0.6211110168027978
deheson_C5_point,2014-01-24,0.6495855334247004
deheson_C5_point,2014-03-13,
deheson_C5_point,2014-04-14,
deheson_C5_point,2014-04-30,0.6043638965064981
deheson_C5_point,2014-05-16,
deheson_C5_point,2014-06-01,
deheson_C5_point,2014-06-17,
deheson_C5_point,2014-07-03,
deheson_S3_point,2003-01-10,
deheson_S3_point,2003-01-26,0.2905793036436617
deheson_S3_point,2003-02-11,0.40612054565259387
deheson_S3_point,2003-02-27,0.6808273667462212
deheson_S3_point,2003-03-15,
deheson_S3_point,2003-03-31,
deheson_S3_point,2003-04-16,0.04656832593847363
deheson_S3_point,2003-05-02,
deheson_S3_point,2003-05-18,0.5032130222244969
deheson_S3_point,2004-03-01,
deheson_S3_point,2004-06-05,0.4799329446411828
deheson_S3_point,2005-05-07,0.38405069074867515
deheson_S3_point,2005-06-08,0.2640945886859559
deheson_S3_point,2006-04-08,
deheson_S3_point,2006-04-24,
deheson_S3_point,2006-06-11,
deheson_S3_point,2007-02-06,-0.005099813034953622
deheson_S3_point,2007-03-10,
deheson_S3_point,2007-05-29,0.4573042588150974
deheson_S3_point,2008-01-01,
deheson_S3_point,2008-02-09,
deheson_S3_point,2008-03-28,
deheson_S3_point,2008-07-18,
deheson_S3_point,2009-04-25,
deheson_S3_point,2009-05-27,
deheson_S3_point,2009-06-12,
deheson_S3_point,2009-02-11,
deheson_S3_point,2009-02-27,
deheson_S3_point,2009-03-15,
deheson_S3_point,2009-03-31,
deheson_S3_point,2009-05-02,
deheson_S3_point,2009-05-18,0.36469285313845246
deheson_S3_point,2010-03-11,
deheson_S3_point,2010-03-27,
deheson_S3_point,2010-04-12,
deheson_S3_point,2010-04-19,0.6189862803231125
deheson_S3_point,2010-05-05,0.6495024742072637
deheson_S3_point,2010-05-21,
deheson_S3_point,2010-06-06,0.40131894333746226
deheson_S3_point,2010-06-22,0.3481682983749867
deheson_S3_point,2011-02-01,
deheson_S3_point,2011-03-21,
deheson_S3_point,2011-04-06,
deheson_S3_point,2011-05-08,
deheson_S3_point,2012-01-03,
deheson_S3_point,2012-01-19,
deheson_S3_point,2012-02-04,
deheson_S3_point,2012-02-20,
deheson_S3_point,2012-03-07,
deheson_S3_point,2012-04-08,
deheson_S3_point,2012-07-13,
deheson_S3_point,2012-07-29,
deheson_S3_point,2013-04-27,0.2856913501096803
deheson_S3_point,2013-05-13,
deheson_S3_point,2013-05-29,
deheson_S3_point,2013-06-14,
deheson_S3_point,2013-06-30,0.3254488346510197
deheson_S3_point,2013-07-16,
deheson_S3_point,2014-01-17,
deheson_S3_point,2014-02-02,
deheson_S3_point,2014-01-08,
deheson_S3_point,2014-01-24,
deheson_S3_point,2014-03-13,
deheson_S3_point,2014-04-14,
deheson_S3_point,2014-04-30,
deheson_S3_point,2014-05-16,0.40933398424908485
deheson_S3_point,2014-06-01,0.3457563725230544
deheson_S3_point,2014-06-17,0.2911007209185479
deheson_S3_point,2014-07-03,
deheson_S7_point,2003-01-10,
deheson_S7_point,2003-01-26,
deheson_S7_point,2003-02-11,0.27110115103213484
deheson_S7_point,2003-02-27,
deheson_S7_point,2003-03-15,
deheson_S7_point,2003-03-31,
deheson_S7_point,2003-04-16,0.0400358688271012
deheson_S7_point,2003-05-02,
deheson_S7_point,2003-05-18,
deheson_S7_point,2004-03-01,
deheson_S7_point,2004-06-05,
deheson_S7_point,2005-05-07,0.4112888109706061
deheson_S7_point,2005-06-08,
deheson_S7_point,2006-04-08,0.8491020560808967
deheson_S7_point,2006-04-24,
deheson_S7_point,2006-06-11,
deheson_S7_point,2007-02-06,-9.279480953044806E-4
deheson_S7_point,2007-03-10,
deheson_S7_point,2007-05-29,
deheson_S7_point,2008-01-01,
deheson_S7_point,2008-06-25,
deheson_S7_point,2008-02-09,
deheson_S7_point,2008-03-28,
deheson_S7_point,2008-07-18,
deheson_S7_point,2009-04-09,
deheson_S7_point,2009-04-25,
deheson_S7_point,2009-05-27,
deheson_S7_point,2009-06-12,
deheson_S7_point,2009-06-28,0.13740139566546172
deheson_S7_point,2009-02-11,
deheson_S7_point,2009-02-27,
deheson_S7_point,2009-03-15,
deheson_S7_point,2009-03-31,
deheson_S7_point,2009-05-02,
deheson_S7_point,2009-05-18,
deheson_S7_point,2010-03-11,
deheson_S7_point,2010-03-27,
deheson_S7_point,2010-04-12,
deheson_S7_point,2010-04-28,
deheson_S7_point,2010-04-19,0.4610658674369118
deheson_S7_point,2010-05-05,
deheson_S7_point,2010-05-21,
deheson_S7_point,2010-06-06,
deheson_S7_point,2010-06-22,
deheson_S7_point,2011-02-01,
deheson_S7_point,2011-03-21,
deheson_S7_point,2011-04-06,
deheson_S7_point,2011-05-08,
deheson_S7_point,2012-01-03,
deheson_S7_point,2012-01-19,
deheson_S7_point,2012-02-04,
deheson_S7_point,2012-02-20,
deheson_S7_point,2012-03-07,
deheson_S7_point,2012-04-08,
deheson_S7_point,2012-07-13,
deheson_S7_point,2012-07-29,
deheson_S7_point,2013-05-22,
deheson_S7_point,2013-04-27,0.18028969452195587
deheson_S7_point,2013-05-13,
deheson_S7_point,2013-05-29,
deheson_S7_point,2013-06-14,
deheson_S7_point,2013-06-30,
deheson_S7_point,2013-07-16,
deheson_S7_point,2014-01-17,6.476540152147114E-4
deheson_S7_point,2014-02-02,
deheson_S7_point,2014-01-08,
deheson_S7_point,2014-01-24,0.23791621717197958
deheson_S7_point,2014-03-13,
deheson_S7_point,2014-04-14,
deheson_S7_point,2014-04-30,
deheson_S7_point,2014-05-16,
deheson_S7_point,2014-06-01,
deheson_S7_point,2014-06-17,
deheson_S7_point,2014-07-03,
deheson_O6_point,2003-01-10,
deheson_O6_point,2003-01-26,0.2829231676684049
deheson_O6_point,2003-02-11,0.572873476567408
deheson_O6_point,2003-02-27,0.577793302594197
deheson_O6_point,2003-03-15,
deheson_O6_point,2003-03-31,
deheson_O6_point,2003-04-16,0.059074001641980595
deheson_O6_point,2003-05-02,
deheson_O6_point,2003-05-18,
deheson_O6_point,2004-03-01,
deheson_O6_point,2004-06-05,
deheson_O6_point,2005-05-07,
deheson_O6_point,2005-06-08,
deheson_O6_point,2006-04-08,
deheson_O6_point,2006-04-24,
deheson_O6_point,2006-06-11,
deheson_O6_point,2007-02-06,8.133690915086353E-4
deheson_O6_point,2007-03-10,
deheson_O6_point,2007-05-29,
deheson_O6_point,2008-02-09,
deheson_O6_point,2008-03-28,
deheson_O6_point,2008-07-18,
deheson_O6_point,2009-02-11,
deheson_O6_point,2009-02-27,
deheson_O6_point,2009-03-15,
deheson_O6_point,2009-03-31,
deheson_O6_point,2009-05-02,
deheson_O6_point,2009-05-18,
deheson_O6_point,2010-03-11,
deheson_O6_point,2010-03-27,
deheson_O6_point,2010-04-19,
deheson_O6_point,2010-05-05,
deheson_O6_point,2010-05-21,
deheson_O6_point,2010-06-06,
deheson_O6_point,2010-06-22,
deheson_O6_point,2011-02-01,
deheson_O6_point,2011-03-21,
deheson_O6_point,2011-04-06,
deheson_O6_point,2011-05-08,
deheson_O6_point,2012-01-03,
deheson_O6_point,2012-01-19,
deheson_O6_point,2012-02-04,
deheson_O6_point,2012-02-20,
deheson_O6_point,2012-03-07,
deheson_O6_point,2012-04-08,
deheson_O6_point,2012-07-13,
deheson_O6_point,2012-07-29,
deheson_O6_point,2013-04-27,0.24672889106063747
deheson_O6_point,2013-05-13,
deheson_O6_point,2013-05-29,
deheson_O6_point,2013-06-14,
deheson_O6_point,2013-06-30,
deheson_O6_point,2013-07-16,
deheson_O6_point,2014-02-02,
deheson_O6_point,2014-01-08,
deheson_O6_point,2014-01-24,0.4889793372640098
deheson_O6_point,2014-03-13,
deheson_O6_point,2014-04-14,
deheson_O6_point,2014-04-30,
deheson_O6_point,2014-05-16,
deheson_O6_point,2014-06-01,
deheson_O6_point,2014-06-17,
deheson_O6_point,2014-07-03,
deheson_W1_point,2003-01-10,0.6870146351873484
deheson_W1_point,2003-01-26,0.21787579109258243
deheson_W1_point,2003-02-11,0.19308307699520869
deheson_W1_point,2003-02-27,0.5665265101015279
deheson_W1_point,2003-03-15,
deheson_W1_point,2003-03-31,
deheson_W1_point,2003-04-16,0.03742401679203654
deheson_W1_point,2003-05-02,
deheson_W1_point,2003-05-18,
deheson_W1_point,2004-03-01,
deheson_W1_point,2004-06-05,
deheson_W1_point,2005-05-07,
deheson_W1_point,2005-06-08,
deheson_W1_point,2006-04-08,0.24024951276422993
deheson_W1_point,2006-04-24,
deheson_W1_point,2006-06-11,
deheson_W1_point,2007-02-06,2.543338278159651E-4
deheson_W1_point,2007-03-10,
deheson_W1_point,2007-05-29,
deheson_W1_point,2008-02-09,
deheson_W1_point,2008-03-28,
deheson_W1_point,2008-07-18,
deheson_W1_point,2009-02-11,
deheson_W1_point,2009-02-27,
deheson_W1_point,2009-03-15,
deheson_W1_point,2009-03-31,
deheson_W1_point,2009-05-02,
deheson_W1_point,2009-05-18,
deheson_W1_point,2010-04-19,0.4117070577170753
deheson_W1_point,2010-05-05,
deheson_W1_point,2010-05-21,
deheson_W1_point,2010-06-06,
deheson_W1_point,2010-06-22,
deheson_W1_point,2011-02-01,0.6397982891540819
deheson_W1_point,2011-03-21,
deheson_W1_point,2011-04-06,0.32852541049984024
deheson_W1_point,2011-05-08,
deheson_W1_point,2012-01-03,0.6480419547180397
deheson_W1_point,2012-01-19,
deheson_W1_point,2012-02-04,
deheson_W1_point,2012-02-20,
deheson_W1_point,2012-03-07,
deheson_W1_point,2012-04-08,
deheson_W1_point,2012-07-13,
deheson_W1_point,2012-07-29,
deheson_W1_point,2013-04-27,0.4780118474613376
deheson_W1_point,2013-05-13,
deheson_W1_point,2013-05-29,
deheson_W1_point,2013-06-14,
deheson_W1_point,2013-06-30,
deheson_W1_point,2013-07-16,
deheson_W1_point,2014-02-02,
deheson_W1_point,2014-01-08,0.5998643213605018
deheson_W1_point,2014-01-24,0.3203902287500556
deheson_W1_point,2014-03-13,
deheson_W1_point,2014-04-14,
deheson_W1_point,2014-04-30,
deheson_W1_point,2014-05-16,
deheson_W1_point,2014-06-01,
deheson_W1_point,2014-06-17,
deheson_W1_point,2014-07-03,
deheson_W4_point,2003-01-10,0.6053972685754144
deheson_W4_point,2003-01-26,0.2507172918638382
deheson_W4_point,2003-02-11,0.6265404442382905
deheson_W4_point,2003-02-27,0.6020298803204374
deheson_W4_point,2003-03-15,
deheson_W4_point,2003-03-31,
deheson_W4_point,2003-04-16,
deheson_W4_point,2003-05-02,
deheson_W4_point,2003-05-18,
deheson_W4_point,2004-03-01,
deheson_W4_point,2004-06-05,
deheson_W4_point,2005-05-07,
deheson_W4_point,2005-06-08,
deheson_W4_point,2006-04-08,
deheson_W4_point,2006-04-24,
deheson_W4_point,2006-06-11,
deheson_W4_point,2007-02-06,0.0019061362959198738
deheson_W4_point,2007-03-10,
deheson_W4_point,2007-05-29,
deheson_W4_point,2008-02-09,
deheson_W4_point,2008-03-28,
deheson_W4_point,2008-07-18,
deheson_W4_point,2009-02-11,
deheson_W4_point,2009-02-27,
deheson_W4_point,2009-03-15,
deheson_W4_point,2009-03-31,
deheson_W4_point,2009-05-02,
deheson_W4_point,2009-05-18,
deheson_W4_point,2010-04-19,
deheson_W4_point,2010-05-05,
deheson_W4_point,2010-05-21,
deheson_W4_point,2010-06-06,
deheson_W4_point,2010-06-22,
deheson_W4_point,2011-02-01,
deheson_W4_point,2011-03-21,
deheson_W4_point,2011-04-06,0.3465754892493819
deheson_W4_point,2011-05-08,
deheson_W4_point,2012-01-03,0.6294259706031956
deheson_W4_point,2012-01-19,0.655162410921961
deheson_W4_point,2012-02-04,
deheson_W4_point,2012-02-20,
deheson_W4_point,2012-03-07,
deheson_W4_point,2012-04-08,
deheson_W4_point,2012-07-13,
deheson_W4_point,2012-07-29,
deheson_W4_point,2013-04-27,0.6756298807228741
deheson_W4_point,2013-05-13,
deheson_W4_point,2013-05-29,
deheson_W4_point,2013-06-14,
deheson_W4_point,2013-06-30,
deheson_W4_point,2013-07-16,
deheson_W4_point,2014-02-02,
deheson_W4_point,2014-01-08,0.6650877654141818
deheson_W4_point,2014-01-24,0.6456891638850444
deheson_W4_point,2014-03-13,0.4234074046178367
deheson_W4_point,2014-04-14,
deheson_W4_point,2014-04-30,
deheson_W4_point,2014-05-16,
deheson_W4_point,2014-06-01,
deheson_W4_point,2014-06-17,
deheson_W4_point,2014-07-03,
